time (milliseconds since 1970-01-01),electron_flux_e1 (e/(cm^2 s sr))
1.44855E12,4587.72021484375
1.4485503E12,4591.490234375
1.4485506E12,4422.580078125
1.4485509E12,4314.990234375
1.4485512E12,4444.83984375
1.4485515E12,4320.740234375
1.4485518E12,4331.0400390625
1.4485521E12,4401.2099609375
1.4485524E12,4304.5
1.4485527E12,4328.83984375
1.448553E12,4402.990234375
1.4485533E12,4442.0498046875
1.4485536E12,4456.85986328125
1.4485539E12,4463.75
1.4485542E12,4552.9501953125
1.4485545E12,4628.35009765625
1.4485548E12,4699.97021484375
1.4485551E12,4833.419921875
1.4485554E12,4949.7099609375
1.4485557E12,4953.009765625
1.448556E12,5029.8798828125
1.4485563E12,5199.47021484375
1.4485566E12,5202.81005859375
1.4485569E12,5378.47998046875
1.4485572E12,5459.25
1.4485575E12,5367.6298828125
1.4485578E12,5236.10009765625
1.4485581E12,5226.43017578125
1.4485584E12,5384.60009765625
1.4485587E12,5494.18017578125
1.448559E12,5494.16015625
1.4485593E12,5494.18994140625
1.4485596E12,5511.91015625
1.4485599E12,5494.22998046875
1.4485602E12,5494.22021484375
1.4485605E12,5525.60986328125
1.4485608E12,5462.5400390625
1.4485611E12,5219.16015625
1.4485614E12,5385.68994140625
1.4485617E12,5450.93017578125
1.448562E12,5269.16015625
1.4485623E12,5361.2900390625
1.4485626E12,5290.240234375
1.4485629E12,5247.4501953125
1.4485632E12,5235.52978515625
1.4485635E12,5226.990234375
1.4485638E12,5209.75
1.4485641E12,5053.18017578125
1.4485644E12,5208.64013671875
1.4485647E12,5148.93017578125
1.448565E12,4953.52001953125
1.4485653E12,4990.83984375
1.4485656E12,4931.68994140625
1.4485659E12,4769.89990234375
1.4485662E12,4758.0498046875
1.4485665E12,4632.2001953125
1.4485668E12,4477.18017578125
1.4485671E12,4277.2998046875
1.4485674E12,4058.77001953125
1.4485677E12,3867.159912109375
1.448568E12,3613.320068359375
1.4485683E12,3489.030029296875
1.4485686E12,3292.52001953125
1.4485689E12,3059.889892578125
1.4485692E12,2870.22998046875
1.4485695E12,2692.090087890625
1.4485698E12,2578.719970703125
1.4485701E12,2384.340087890625
1.4485704E12,2291.580078125
1.4485707E12,2244.43994140625
1.448571E12,2049.760009765625
1.4485713E12,2015.18994140625
1.4485716E12,1882.239990234375
1.4485719E12,1749.75
1.4485722E12,1611.1099853515625
1.4485725E12,1472.1700439453125
1.4485728E12,1258.47998046875
1.4485731E12,1106.2900390625
1.4485734E12,994.469970703125
1.4485737E12,785.364013671875
1.448574E12,610.2319946289062
1.4485743E12,493.0480041503906
1.4485746E12,484.5679931640625
1.4485749E12,509.3609924316406
1.4485752E12,525.18798828125
1.4485755E12,546.1799926757812
1.4485758E12,543.031982421875
1.4485761E12,528.3829956054688
1.4485764E12,553.6690063476562
1.4485767E12,539.969970703125
1.448577E12,508.010986328125
1.4485773E12,533.2369995117188
1.4485776E12,489.3529968261719
1.4485779E12,489.2569885253906
1.4485782E12,479.10400390625
1.4485785E12,470.60400390625
1.4485788E12,471.8070068359375
1.4485791E12,465.1409912109375
1.4485794E12,432.7980041503906
1.4485797E12,438.70001220703125
1.44858E12,455.6929931640625
1.4485803E12,456.4289855957031
1.4485806E12,446.8500061035156
1.4485809E12,425.0159912109375
1.4485812E12,408.77899169921875
1.4485815E12,399.1300048828125
1.4485818E12,364.5220031738281
1.4485821E12,324.36700439453125
1.4485824E12,275.4429931640625
1.4485827E12,263.9230041503906
1.448583E12,268.5199890136719
1.4485833E12,239.86000061035156
1.4485836E12,240.22000122070312
1.4485839E12,216.86900329589844
1.4485842E12,196.77699279785156
1.4485845E12,186.4810028076172
1.4485848E12,168.0850067138672
1.4485851E12,153.69500732421875
1.4485854E12,152.875
1.4485857E12,158.9510040283203
1.448586E12,166.38699340820312
1.4485863E12,146.64999389648438
1.4485866E12,135.59100341796875
1.4485869E12,128.61500549316406
1.4485872E12,129.12600708007812
1.4485875E12,114.8030014038086
1.4485878E12,119.63600158691406
1.4485881E12,129.7689971923828
1.4485884E12,135.59100341796875
1.4485887E12,141.0050048828125
1.448589E12,147.00599670410156
1.4485893E12,145.52999877929688
1.4485896E12,141.8209991455078
1.4485899E12,138.32000732421875
1.4485902E12,132.95700073242188
1.4485905E12,122.8290023803711
1.4485908E12,116.00900268554688
1.4485911E12,117.3489990234375
1.4485914E12,104.08300018310547
1.4485917E12,102.27200317382812
1.448592E12,82.86920166015625
1.4485923E12,101.69999694824219
1.4485926E12,121.8759994506836
1.4485929E12,114.22799682617188
1.4485932E12,107.88200378417969
1.4485935E12,129.6510009765625
1.4485938E12,152.4340057373047
1.4485941E12,165.6269989013672
1.4485944E12,162.11399841308594
1.4485947E12,177.3780059814453
1.448595E12,194.3470001220703
1.4485953E12,214.41799926757812
1.4485956E12,245.01300048828125
1.4485959E12,255.77499389648438
1.4485962E12,278.75
1.4485965E12,303.1199951171875
1.4485968E12,311.9989929199219
1.4485971E12,308.1210021972656
1.4485974E12,332.58599853515625
1.4485977E12,336.64898681640625
1.448598E12,313.3949890136719
1.4485983E12,320.01300048828125
1.4485986E12,349.031005859375
1.4485989E12,348.9549865722656
1.4485992E12,354.5140075683594
1.4485995E12,330.16400146484375
1.4485998E12,324.8269958496094
1.4486001E12,352.7489929199219
1.4486004E12,328.7449951171875
1.4486007E12,342.46099853515625
1.448601E12,346.70001220703125
1.4486013E12,349.239013671875
1.4486016E12,325.65399169921875
1.4486019E12,298.7959899902344
1.4486022E12,286.0270080566406
1.4486025E12,278.3949890136719
1.4486028E12,267.2090148925781
1.4486031E12,251.78799438476562
1.4486034E12,246.13499450683594
1.4486037E12,238.29299926757812
1.448604E12,245.22000122070312
1.4486043E12,239.13999938964844
1.4486046E12,228.58999633789062
1.4486049E12,229.8280029296875
1.4486052E12,239.29299926757812
1.4486055E12,255.74899291992188
1.4486058E12,242.4969940185547
1.4486061E12,246.3520050048828
1.4486064E12,245.5760040283203
1.4486067E12,250.697998046875
1.448607E12,271.6610107421875
1.4486073E12,276.9620056152344
1.4486076E12,278.9110107421875
1.4486079E12,294.74200439453125
1.4486082E12,305.56201171875
1.4486085E12,305.9580078125
1.4486088E12,314.65899658203125
1.4486091E12,328.0119934082031
1.4486094E12,339.468994140625
1.4486097E12,361.9259948730469
1.44861E12,376.3689880371094
1.4486103E12,389.1159973144531
1.4486106E12,394.6960144042969
1.4486109E12,404.8699951171875
1.4486112E12,414.6050109863281
1.4486115E12,426.5870056152344
1.4486118E12,439.3559875488281
1.4486121E12,452.40399169921875
1.4486124E12,470.77801513671875
1.4486127E12,472.2090148925781
1.448613E12,483.2900085449219
1.4486133E12,500.6090087890625
1.4486136E12,519.0859985351562
1.4486139E12,518.0349731445312
1.4486142E12,515.5900268554688
1.4486145E12,506.031005859375
1.4486148E12,499.697998046875
1.4486151E12,494.8340148925781
1.4486154E12,485.572998046875
1.4486157E12,493.83099365234375
1.448616E12,501.97100830078125
1.4486163E12,507.7959899902344
1.4486166E12,531.9940185546875
1.4486169E12,540.7160034179688
1.4486172E12,558.469970703125
1.4486175E12,569.3359985351562
1.4486178E12,589.3060302734375
1.4486181E12,602.8510131835938
1.4486184E12,626.1339721679688
1.4486187E12,615.676025390625
1.448619E12,614.8989868164062
1.4486193E12,610.3629760742188
1.4486196E12,550.958984375
1.4486199E12,540.0390014648438
1.4486202E12,505.5539855957031
1.4486205E12,559.1400146484375
1.4486208E12,561.5390014648438
1.4486211E12,590.9609985351562
1.4486214E12,619.6649780273438
1.4486217E12,662.9929809570312
1.448622E12,708.1010131835938
1.4486223E12,667.14697265625
1.4486226E12,723.5460205078125
1.4486229E12,729.6619873046875
1.4486232E12,751.3209838867188
1.4486235E12,766.7769775390625
1.4486238E12,787.323974609375
1.4486241E12,795.5650024414062
1.4486244E12,835.3779907226562
1.4486247E12,862.3070068359375
1.448625E12,939.0059814453125
1.4486253E12,1014.25
1.4486256E12,1043.8299560546875
1.4486259E12,1097.6400146484375
1.4486262E12,1085.4100341796875
1.4486265E12,1019.8200073242188
1.4486268E12,1022.52001953125
1.4486271E12,1043.9300537109375
1.4486274E12,1072.550048828125
1.4486277E12,1178.6199951171875
1.448628E12,1281.81005859375
1.4486283E12,1250.8299560546875
1.4486286E12,1295.800048828125
1.4486289E12,1262.02001953125
1.4486292E12,1292.3699951171875
1.4486295E12,1349.3399658203125
1.4486298E12,1381.4599609375
1.4486301E12,1395.56005859375
1.4486304E12,1384.8399658203125
1.4486307E12,1438.22998046875
1.448631E12,1518.239990234375
1.4486313E12,1557.800048828125
1.4486316E12,1534.1199951171875
1.4486319E12,1463.739990234375
1.4486322E12,1498.5699462890625
1.4486325E12,1559.280029296875
1.4486328E12,1746.5400390625
1.4486331E12,1982.9100341796875
1.4486334E12,1920.489990234375
1.4486337E12,1973.1600341796875
1.448634E12,1889.3599853515625
1.4486343E12,1907.8699951171875
1.4486346E12,1861.6600341796875
1.4486349E12,1753.949951171875
1.4486352E12,1729.8699951171875
1.4486355E12,1726.3599853515625
1.4486358E12,1855.1400146484375
1.4486361E12,2058.510009765625
1.4486364E12,2048.530029296875
1.4486367E12,2217.429931640625
1.448637E12,2222.010009765625
1.4486373E12,2181.60009765625
1.4486376E12,2274.5
1.4486379E12,2177.10009765625
1.4486382E12,2245.1298828125
1.4486385E12,2323.449951171875
1.4486388E12,2356.780029296875
1.4486391E12,2404.570068359375
1.4486394E12,2284.6201171875
1.4486397E12,2258.68994140625
1.44864E12,2477.909912109375
1.4486403E12,2361.449951171875
1.4486406E12,2211.06005859375
1.4486409E12,2294.969970703125
1.4486412E12,2242.159912109375
1.4486415E12,2232.06005859375
1.4486418E12,2157.760009765625
1.4486421E12,1997.93994140625
1.4486424E12,2051.659912109375
1.4486427E12,1982.550048828125
1.448643E12,1942.3599853515625
1.4486433E12,1912.5899658203125
1.4486436E12,1877.6500244140625
1.4486439E12,1744.3800048828125
1.4486442E12,1483.81005859375
1.4486445E12,1531.699951171875
1.4486448E12,1535.4200439453125
1.4486451E12,1500.2900390625
1.4486454E12,1454.25
1.4486457E12,1399.6400146484375
1.448646E12,1376.760009765625
1.4486463E12,1344.8599853515625
1.4486466E12,1282.93994140625
1.4486469E12,1260.3699951171875
1.4486472E12,1213.6500244140625
1.4486475E12,1176.1500244140625
1.4486478E12,1135.1300048828125
1.4486481E12,1082.739990234375
1.4486484E12,1076.0899658203125
1.4486487E12,1044.5799560546875
1.448649E12,1012.2999877929688
1.4486493E12,989.2069702148438
1.4486496E12,971.093994140625
1.4486499E12,959.9099731445312
1.4486502E12,923.739990234375
1.4486505E12,915.1129760742188
1.4486508E12,873.322021484375
1.4486511E12,817.3809814453125
1.4486514E12,810.7540283203125
1.4486517E12,848.3670043945312
1.448652E12,838.0020141601562
1.4486523E12,790.0670166015625
1.4486526E12,743.7670288085938
1.4486529E12,731.176025390625
1.4486532E12,703.4719848632812
1.4486535E12,711.9600219726562
1.4486538E12,691.6710205078125
1.4486541E12,691.7949829101562
1.4486544E12,665.3889770507812
1.4486547E12,667.5139770507812
1.448655E12,634.083984375
1.4486553E12,604.541015625
1.4486556E12,595.6669921875
1.4486559E12,623.0490112304688
1.4486562E12,614.7860107421875
1.4486565E12,591.2269897460938
1.4486568E12,591.7529907226562
1.4486571E12,575.3389892578125
1.4486574E12,555.2520141601562
1.4486577E12,527.6220092773438
1.448658E12,490.4460144042969
1.4486583E12,485.22601318359375
1.4486586E12,452.6830139160156
1.4486589E12,432.39300537109375
1.4486592E12,437.68499755859375
1.4486595E12,421.63299560546875
1.4486598E12,412.3590087890625
1.4486601E12,406.5140075683594
1.4486604E12,394.85198974609375
1.4486607E12,386.822998046875
1.448661E12,398.4809875488281
1.4486613E12,396.8500061035156
1.4486616E12,379.48699951171875
1.4486619E12,366.489990234375
1.4486622E12,373.2330017089844
1.4486625E12,338.84600830078125
1.4486628E12,340.63299560546875
1.4486631E12,313.70001220703125
1.4486634E12,266.0660095214844
1.4486637E12,228.9290008544922
1.448664E12,208.67599487304688
1.4486643E12,211.2550048828125
1.4486646E12,205.36900329589844
1.4486649E12,229.18299865722656
1.4486652E12,199.00399780273438
1.4486655E12,192.85699462890625
1.4486658E12,200.57400512695312
1.4486661E12,207.6580047607422
1.4486664E12,179.41600036621094
1.4486667E12,175.7429962158203
1.448667E12,159.42300415039062
1.4486673E12,158.2830047607422
1.4486676E12,154.48399353027344
1.4486679E12,171.7100067138672
1.4486682E12,174.36500549316406
1.4486685E12,168.23699951171875
1.4486688E12,159.177001953125
1.4486691E12,159.9219970703125
1.4486694E12,164.97500610351562
1.4486697E12,166.79400634765625
1.44867E12,171.09300231933594
1.4486703E12,173.2689971923828
1.4486706E12,172.13499450683594
1.4486709E12,170.98300170898438
1.4486712E12,159.9550018310547
1.4486715E12,146.7949981689453
1.4486718E12,144.80799865722656
1.4486721E12,144.67799377441406
1.4486724E12,139.28900146484375
1.4486727E12,140.89100646972656
1.448673E12,146.75799560546875
1.4486733E12,151.07000732421875
1.4486736E12,152.11399841308594
1.4486739E12,151.67100524902344
1.4486742E12,149.52699279785156
1.4486745E12,145.6020050048828
1.4486748E12,149.9010009765625
1.4486751E12,150.83799743652344
1.4486754E12,139.61599731445312
1.4486757E12,134.01499938964844
1.448676E12,138.33299255371094
1.4486763E12,137.55499267578125
1.4486766E12,134.93299865722656
1.4486769E12,135.2740020751953
1.4486772E12,135.99899291992188
1.4486775E12,134.7989959716797
1.4486778E12,135.71400451660156
1.4486781E12,134.62899780273438
1.4486784E12,136.0989990234375
1.4486787E12,135.17599487304688
1.448679E12,136.43699645996094
1.4486793E12,137.5240020751953
1.4486796E12,133.43299865722656
1.4486799E12,127.84500122070312
1.4486802E12,123.4219970703125
1.4486805E12,123.28299713134766
1.4486808E12,121.14299774169922
1.4486811E12,121.56199645996094
1.4486814E12,119.4729995727539
1.4486817E12,121.67900085449219
1.448682E12,120.69000244140625
1.4486823E12,122.40299987792969
1.4486826E12,120.80400085449219
1.4486829E12,118.60700225830078
1.4486832E12,111.02100372314453
1.4486835E12,110.16999816894531
1.4486838E12,107.90799713134766
1.4486841E12,109.08200073242188
1.4486844E12,110.35700225830078
1.4486847E12,115.01899719238281
1.448685E12,116.2229995727539
1.4486853E12,118.68699645996094
1.4486856E12,117.13899993896484
1.4486859E12,116.08499908447266
1.4486862E12,115.10600280761719
1.4486865E12,108.8499984741211
1.4486868E12,107.87899780273438
1.4486871E12,101.6240005493164
1.4486874E12,98.84970092773438
1.4486877E12,98.21620178222656
1.448688E12,97.81590270996094
1.4486883E12,99.24720001220703
1.4486886E12,101.66100311279297
1.4486889E12,102.77200317382812
1.4486892E12,105.60399627685547
1.4486895E12,104.54900360107422
1.4486898E12,104.64600372314453
1.4486901E12,103.38500213623047
1.4486904E12,104.80599975585938
1.4486907E12,99.6312026977539
1.448691E12,101.5260009765625
1.4486913E12,102.25800323486328
1.4486916E12,99.84310150146484
1.4486919E12,103.50399780273438
1.4486922E12,103.20700073242188
1.4486925E12,104.73600006103516
1.4486928E12,103.38899993896484
1.4486931E12,108.2959976196289
1.4486934E12,105.60700225830078
1.4486937E12,107.06400299072266
1.448694E12,108.13899993896484
1.4486943E12,108.30500030517578
1.4486946E12,113.9209976196289
1.4486949E12,117.68499755859375
1.4486952E12,113.9209976196289
1.4486955E12,119.93900299072266
1.4486958E12,122.40699768066406
1.4486961E12,127.01300048828125
1.4486964E12,135.46600341796875
1.4486967E12,131.97999572753906
1.448697E12,143.3489990234375
1.4486973E12,148.88699340820312
1.4486976E12,144.0919952392578
1.4486979E12,156.52499389648438
1.4486982E12,159.01699829101562
1.4486985E12,171.28599548339844
1.4486988E12,186.66400146484375
1.4486991E12,195.7740020751953
1.4486994E12,199.38299560546875
1.4486997E12,209.1280059814453
1.4487E12,214.3040008544922
1.4487003E12,215.99200439453125
1.4487006E12,221.56700134277344
1.4487009E12,223.96200561523438
1.4487012E12,232.70899963378906
1.4487015E12,229.8419952392578
1.4487018E12,237.56300354003906
1.4487021E12,241.88499450683594
1.4487024E12,245.86000061035156
1.4487027E12,252.03700256347656
1.448703E12,253.18299865722656
1.4487033E12,255.60000610351562
1.4487036E12,255.8280029296875
1.4487039E12,263.6440124511719
1.4487042E12,269.0199890136719
1.4487045E12,281.64300537109375
1.4487048E12,287.4880065917969
1.4487051E12,292.4259948730469
1.4487054E12,296.97900390625
1.4487057E12,301.2309875488281
1.448706E12,303.8609924316406
1.4487063E12,308.4150085449219
1.4487066E12,304.84600830078125
1.4487069E12,307.9960021972656
1.4487072E12,317.22601318359375
1.4487075E12,321.28900146484375
1.4487078E12,330.94500732421875
1.4487081E12,326.7669982910156
1.4487084E12,332.7770080566406
1.4487087E12,331.7909851074219
1.448709E12,341.4360046386719
1.4487093E12,364.989013671875
1.4487096E12,369.19000244140625
1.4487099E12,397.552001953125
1.4487102E12,394.0710144042969
1.4487105E12,412.8810119628906
1.4487108E12,448.4750061035156
1.4487111E12,483.62799072265625
1.4487114E12,557.093994140625
1.4487117E12,635.2000122070312
1.448712E12,650.3309936523438
1.4487123E12,702.6519775390625
1.4487126E12,796.208984375
1.4487129E12,992.8330078125
1.4487132E12,915.2490234375
1.4487135E12,1148.1800537109375
1.4487138E12,1279.3399658203125
1.4487141E12,1212.6600341796875
1.4487144E12,1374.469970703125
1.4487147E12,1499.050048828125
1.448715E12,1657.219970703125
1.4487153E12,1697.0
1.4487156E12,1779.6300048828125
1.4487159E12,1792.8699951171875
1.4487162E12,1711.1300048828125
1.4487165E12,1820.4200439453125
1.4487168E12,1866.2099609375
1.4487171E12,1845.3900146484375
1.4487174E12,1846.9000244140625
1.4487177E12,1786.1500244140625
1.448718E12,1728.1199951171875
1.4487183E12,1701.8900146484375
1.4487186E12,1640.1600341796875
1.4487189E12,1619.280029296875
1.4487192E12,1595.3199462890625
1.4487195E12,1520.5799560546875
1.4487198E12,1456.5799560546875
1.4487201E12,1401.050048828125
1.4487204E12,1401.550048828125
1.4487207E12,1421.5799560546875
1.448721E12,1371.6300048828125
1.4487213E12,1367.5
1.4487216E12,1335.1500244140625
1.4487219E12,1279.300048828125
1.4487222E12,1249.4599609375
1.4487225E12,1205.6300048828125
1.4487228E12,1175.43994140625
1.4487231E12,1164.4300537109375
1.4487234E12,1120.3199462890625
1.4487237E12,1112.68994140625
1.448724E12,1109.02001953125
1.4487243E12,1109.6800537109375
1.4487246E12,1071.9300537109375
1.4487249E12,1040.7900390625
1.4487252E12,1059.6800537109375
1.4487255E12,1038.1099853515625
1.4487258E12,994.5369873046875
1.4487261E12,990.906005859375
1.4487264E12,1014.760009765625
1.4487267E12,1017.2899780273438
1.448727E12,1027.1300048828125
1.4487273E12,1063.239990234375
1.4487276E12,1083.9100341796875
1.4487279E12,1136.8199462890625
1.4487282E12,1122.550048828125
1.4487285E12,1054.5999755859375
1.4487288E12,1044.6300048828125
1.4487291E12,1061.75
1.4487294E12,987.6480102539062
1.4487297E12,998.1090087890625
1.44873E12,947.2210083007812
1.4487303E12,959.5679931640625
1.4487306E12,954.4829711914062
1.4487309E12,928.031005859375
1.4487312E12,881.927001953125
1.4487315E12,875.1339721679688
1.4487318E12,862.010009765625
1.4487321E12,842.1179809570312
1.4487324E12,824.3309936523438
1.4487327E12,817.3900146484375
1.448733E12,815.3880004882812
1.4487333E12,808.9219970703125
1.4487336E12,794.698974609375
1.4487339E12,798.7570190429688
1.4487342E12,798.822998046875
1.4487345E12,767.3159790039062
1.4487348E12,767.3499755859375
1.4487351E12,742.1690063476562
1.4487354E12,692.9530029296875
1.4487357E12,706.10302734375
1.448736E12,740.1300048828125
1.4487363E12,741.0360107421875
1.4487366E12,764.958984375
1.4487369E12,787.948974609375
1.4487372E12,780.9089965820312
1.4487375E12,771.9450073242188
1.4487378E12,771.3359985351562
1.4487381E12,750.4569702148438
1.4487384E12,752.1290283203125
1.4487387E12,748.5789794921875
1.448739E12,771.8779907226562
1.4487393E12,769.531982421875
1.4487396E12,785.6110229492188
1.4487399E12,785.625
1.4487402E12,800.3829956054688
1.4487405E12,776.77099609375
1.4487408E12,753.1599731445312
1.4487411E12,796.9609985351562
1.4487414E12,761.677001953125
1.4487417E12,794.3670043945312
1.448742E12,867.0430297851562
1.4487423E12,907.1069946289062
1.4487426E12,919.510986328125
1.4487429E12,992.77099609375
1.4487432E12,1004.5599975585938
1.4487435E12,1026.1099853515625
1.4487438E12,1071.6099853515625
1.4487441E12,1019.739990234375
1.4487444E12,933.4310302734375
1.4487447E12,804.9669799804688
1.448745E12,612.2579956054688
1.4487453E12,464.4219970703125
1.4487456E12,274.5459899902344
1.4487459E12,276.33599853515625
1.4487462E12,314.64801025390625
1.4487465E12,326.3580017089844
1.4487468E12,362.62799072265625
1.4487471E12,362.56201171875
1.4487474E12,385.22698974609375
1.4487477E12,365.927001953125
1.448748E12,350.8819885253906
1.4487483E12,352.5849914550781
1.4487486E12,334.0260009765625
1.4487489E12,356.5710144042969
1.4487492E12,338.09100341796875
1.4487495E12,338.27398681640625
1.4487498E12,317.6929931640625
1.4487501E12,282.6759948730469
1.4487504E12,248.19700622558594
1.4487507E12,227.8939971923828
1.448751E12,209.0760040283203
1.4487513E12,195.06500244140625
1.4487516E12,187.49200439453125
1.4487519E12,192.51300048828125
1.4487522E12,191.5590057373047
1.4487525E12,178.46099853515625
1.4487528E12,178.11500549316406
1.4487531E12,171.99000549316406
1.4487534E12,171.11700439453125
1.4487537E12,168.3939971923828
1.448754E12,169.10299682617188
1.4487543E12,170.0070037841797
1.4487546E12,170.4949951171875
1.4487549E12,168.72799682617188
1.4487552E12,167.63699340820312
1.4487555E12,164.5970001220703
1.4487558E12,160.05999755859375
1.4487561E12,156.51499938964844
1.4487564E12,150.9409942626953
1.4487567E12,137.95599365234375
1.448757E12,130.38600158691406
1.4487573E12,123.48999786376953
1.4487576E12,122.1449966430664
1.4487579E12,115.40399932861328
1.4487582E12,109.13500213623047
1.4487585E12,104.8280029296875
1.4487588E12,101.16100311279297
1.4487591E12,99.17559814453125
1.4487594E12,92.1509017944336
1.4487597E12,90.27670288085938
1.44876E12,85.63639831542969
1.4487603E12,86.54979705810547
1.4487606E12,82.09500122070312
1.4487609E12,80.19270324707031
1.4487612E12,77.5896987915039
1.4487615E12,80.19969940185547
1.4487618E12,81.03780364990234
1.4487621E12,77.37059783935547
1.4487624E12,79.85169982910156
1.4487627E12,81.71199798583984
1.448763E12,80.9302978515625
1.4487633E12,81.91899871826172
1.4487636E12,83.8416976928711
1.4487639E12,80.65440368652344
1.4487642E12,85.8395004272461
1.4487645E12,85.61039733886719
1.4487648E12,85.12699890136719
1.4487651E12,88.52469635009766
1.4487654E12,85.41000366210938
1.4487657E12,84.1875
1.448766E12,81.56690216064453
1.4487663E12,80.60690307617188
1.4487666E12,80.79170227050781
1.4487669E12,79.34159851074219
1.4487672E12,77.12680053710938
1.4487675E12,75.19509887695312
1.4487678E12,75.03350067138672
1.4487681E12,76.0947036743164
1.4487684E12,74.54180145263672
1.4487687E12,71.94239807128906
1.448769E12,67.38899993896484
1.4487693E12,66.90779876708984
1.4487696E12,66.53410339355469
1.4487699E12,64.8333969116211
1.4487702E12,63.256099700927734
1.4487705E12,65.06109619140625
1.4487708E12,63.07550048828125
1.4487711E12,61.662200927734375
1.4487714E12,61.60150146484375
1.4487717E12,62.41170120239258
1.448772E12,62.36159896850586
1.4487723E12,62.13719940185547
1.4487726E12,59.46310043334961
1.4487729E12,56.36119842529297
1.4487732E12,56.28670120239258
1.4487735E12,53.914798736572266
1.4487738E12,55.993099212646484
1.4487741E12,54.1890983581543
1.4487744E12,55.08449935913086
1.4487747E12,57.80229949951172
1.448775E12,59.77539825439453
1.4487753E12,57.11090087890625
1.4487756E12,56.297698974609375
1.4487759E12,56.960601806640625
1.4487762E12,58.48109817504883
1.4487765E12,53.589900970458984
1.4487768E12,55.26539993286133
1.4487771E12,53.31760025024414
1.4487774E12,55.78120040893555
1.4487777E12,53.79399871826172
1.448778E12,53.731201171875
1.4487783E12,56.09260177612305
1.4487786E12,53.27750015258789
1.4487789E12,60.003501892089844
1.4487792E12,58.59920120239258
1.4487795E12,62.16569900512695
1.4487798E12,66.4927978515625
1.4487801E12,65.0927963256836
1.4487804E12,67.80390167236328
1.4487807E12,69.23269653320312
1.448781E12,70.77269744873047
1.4487813E12,72.05400085449219
1.4487816E12,71.9894027709961
1.4487819E12,77.77420043945312
1.4487822E12,77.37079620361328
1.4487825E12,80.7583999633789
1.4487828E12,81.53279876708984
1.4487831E12,83.82720184326172
1.4487834E12,85.02429962158203
1.4487837E12,82.3384017944336
1.448784E12,87.44249725341797
1.4487843E12,85.52230072021484
1.4487846E12,92.46430206298828
1.4487849E12,92.87139892578125
1.4487852E12,91.62560272216797
1.4487855E12,93.85489654541016
1.4487858E12,94.27780151367188
1.4487861E12,96.6364974975586
1.4487864E12,98.40640258789062
1.4487867E12,97.20339965820312
1.448787E12,91.6719970703125
1.4487873E12,92.16310119628906
1.4487876E12,89.6686019897461
1.4487879E12,91.01909637451172
1.4487882E12,83.32939910888672
1.4487885E12,80.66300201416016
1.4487888E12,73.38790130615234
1.4487891E12,83.6781997680664
1.4487894E12,85.98259735107422
1.4487897E12,85.32440185546875
1.44879E12,84.69110107421875
1.4487903E12,86.67060089111328
1.4487906E12,105.94999694824219
1.4487909E12,124.43900299072266
1.4487912E12,139.81199645996094
1.4487915E12,148.63299560546875
1.4487918E12,175.468994140625
1.4487921E12,195.44000244140625
1.4487924E12,223.35899353027344
1.4487927E12,282.24200439453125
1.448793E12,270.8489990234375
1.4487933E12,285.11199951171875
1.4487936E12,267.364013671875
1.4487939E12,276.4960021972656
1.4487942E12,291.8299865722656
1.4487945E12,308.8179931640625
1.4487948E12,355.3869934082031
1.4487951E12,350.72900390625
1.4487954E12,356.04901123046875
1.4487957E12,372.1340026855469
1.448796E12,380.24700927734375
1.4487963E12,421.6579895019531
1.4487966E12,399.2879943847656
1.4487969E12,445.47601318359375
1.4487972E12,461.0790100097656
1.4487975E12,452.12200927734375
1.4487978E12,459.9110107421875
1.4487981E12,451.5409851074219
1.4487984E12,455.9440002441406
1.4487987E12,450.6549987792969
1.448799E12,446.8299865722656
1.4487993E12,483.1839904785156
1.4487996E12,512.2329711914062
1.4487999E12,519.6669921875
1.4488002E12,519.3049926757812
1.4488005E12,506.7120056152344
1.4488008E12,527.364990234375
1.4488011E12,534.2369995117188
1.4488014E12,529.43798828125
1.4488017E12,653.0919799804688
1.448802E12,741.5009765625
1.4488023E12,648.0230102539062
1.4488026E12,632.6810302734375
1.4488029E12,613.64501953125
1.4488032E12,585.27001953125
1.4488035E12,633.3770141601562
1.4488038E12,665.9149780273438
1.4488041E12,732.9210205078125
1.4488044E12,742.2620239257812
1.4488047E12,745.1649780273438
1.448805E12,752.4929809570312
1.4488053E12,731.7849731445312
1.4488056E12,723.343017578125
1.4488059E12,718.7940063476562
1.4488062E12,674.0549926757812
1.4488065E12,649.6890258789062
1.4488068E12,644.2559814453125
1.4488071E12,652.6270141601562
1.4488074E12,620.7750244140625
1.4488077E12,646.3989868164062
1.448808E12,633.0460205078125
1.4488083E12,652.0230102539062
1.4488086E12,664.6279907226562
1.4488089E12,619.2340087890625
1.4488092E12,572.2789916992188
1.4488095E12,580.9929809570312
1.4488098E12,493.2250061035156
1.4488101E12,501.8609924316406
1.4488104E12,517.0360107421875
1.4488107E12,483.68701171875
1.448811E12,509.84100341796875
1.4488113E12,519.7069702148438
1.4488116E12,515.6209716796875
1.4488119E12,508.2049865722656
1.4488122E12,469.7049865722656
1.4488125E12,469.7950134277344
1.4488128E12,447.0559997558594
1.4488131E12,430.6919860839844
1.4488134E12,420.0840148925781
1.4488137E12,417.76300048828125
1.448814E12,402.989990234375
1.4488143E12,389.302001953125
